case_id,case_description,element_id,x_mm,y_mm,area_mm2,stress_vm_mpa,displacement_mm,temperature_c,heat_flux_w_mm2,block_id
case_04_thicker_wall,Increased wall thickness,71,40.8163,2.0571,3.838777,84.2735,0.070285,75.8798,0.02534639,3
case_04_thicker_wall,Increased wall thickness,72,42.8571,2.0571,4.083045,83.125,0.081239,76.0704,0.02702492,3
case_04_thicker_wall,Increased wall thickness,73,44.898,2.0571,4.643353,80.2562,0.08679,80.0959,0.02780647,3
case_04_thicker_wall,Increased wall thickness,74,46.9388,2.0571,3.863154,92.0318,0.074316,76.5002,0.02473577,3
case_04_thicker_wall,Increased wall thickness,75,48.9796,2.0571,3.641944,83.3229,0.09066,75.531,0.02588927,3
case_04_thicker_wall,Increased wall thickness,76,51.0204,2.0571,3.922909,84.6625,0.093196,75.9826,0.02713179,3
case_04_thicker_wall,Increased wall thickness,77,53.0612,2.0571,3.938287,80.1696,0.088429,74.7097,0.02389628,3
case_04_thicker_wall,Increased wall thickness,78,55.102,2.0571,4.402181,82.5809,0.089323,76.3193,0.02476417,3
case_04_thicker_wall,Increased wall thickness,79,57.1429,2.0571,4.270081,82.5356,0.092639,78.7352,0.02410656,3
case_04_thicker_wall,Increased wall thickness,80,59.1837,2.0571,4.555813,75.1984,0.087583,76.9164,0.02562229,3
case_04_thicker_wall,Increased wall thickness,81,61.2245,2.0571,4.4052,79.3767,0.09918,77.5965,0.02194147,4
case_04_thicker_wall,Increased wall thickness,82,63.2653,2.0571,4.080347,79.3094,0.103606,75.4197,0.02677419,4
case_04_thicker_wall,Increased wall thickness,83,65.3061,2.0571,4.593752,79.7796,0.100122,76.2669,0.02522411,4
case_04_thicker_wall,Increased wall thickness,84,67.3469,2.0571,3.778811,78.1362,0.111189,76.7549,0.02508683,4
case_04_thicker_wall,Increased wall thickness,85,69.3878,2.0571,3.597118,82.0339,0.11004,75.6392,0.0204107,4
case_04_thicker_wall,Increased wall thickness,86,71.4286,2.0571,3.681926,86.7711,0.113026,76.9889,0.02212546,4
case_04_thicker_wall,Increased wall thickness,87,73.4694,2.0571,4.478307,82.337,0.112761,77.2467,0.02562875,4
case_04_thicker_wall,Increased wall thickness,88,75.5102,2.0571,4.150236,77.7458,0.119751,77.159,0.02281289,4
case_04_thicker_wall,Increased wall thickness,89,77.551,2.0571,3.771631,78.272,0.124378,76.3257,0.02015871,4
case_04_thicker_wall,Increased wall thickness,90,79.5918,2.0571,4.199567,80.5605,0.120048,77.8155,0.0227243,4
case_04_thicker_wall,Increased wall thickness,91,81.6327,2.0571,3.760346,76.9255,0.127209,76.1967,0.02304035,5
case_04_thicker_wall,Increased wall thickness,92,83.6735,2.0571,4.445511,82.9457,0.129766,76.0867,0.02243281,5
case_04_thicker_wall,Increased wall thickness,93,85.7143,2.0571,4.130436,86.6159,0.130886,78.2347,0.02100974,5
case_04_thicker_wall,Increased wall thickness,94,87.7551,2.0571,4.0484,79.8644,0.138484,75.176,0.02252591,5
case_04_thicker_wall,Increased wall thickness,95,89.7959,2.0571,3.94826,82.1465,0.131455,74.4604,0.01934591,5
case_04_thicker_wall,Increased wall thickness,96,91.8367,2.0571,4.362338,80.3787,0.135284,75.4621,0.02077631,5
case_04_thicker_wall,Increased wall thickness,97,93.8776,2.0571,4.024207,79.6763,0.136495,76.9679,0.01972862,5
case_04_thicker_wall,Increased wall thickness,98,95.9184,2.0571,3.678906,82.5435,0.145158,78.0431,0.01888085,5
case_04_thicker_wall,Increased wall thickness,99,97.9592,2.0571,3.717139,79.5584,0.143846,75.7099,0.01806268,5
case_04_thicker_wall,Increased wall thickness,100,100.0,2.0571,4.779999,79.0506,0.144853,78.6801,0.01766463,5
case_04_thicker_wall,Increased wall thickness,101,0.0,4.1143,4.712848,76.2259,0.061011,76.5679,0.01822838,1
case_04_thicker_wall,Increased wall thickness,102,2.0408,4.1143,4.449777,82.1331,0.062005,76.3973,0.01818662,1
case_04_thicker_wall,Increased wall thickness,103,4.0816,4.1143,3.90337,85.6664,0.054121,75.5166,0.02016917,1
case_04_thicker_wall,Increased wall thickness,104,6.1224,4.1143,4.789167,84.4503,0.05079,78.8786,0.01870579,1
case_04_thicker_wall,Increased wall thickness,105,8.1633,4.1143,4.549331,87.2665,0.064656,76.3571,0.02229695,1
case_04_thicker_wall,Increased wall thickness,106,10.2041,4.1143,4.471419,79.7912,0.060128,74.9393,0.01950101,1
case_04_thicker_wall,Increased wall thickness,107,12.2449,4.1143,4.134473,85.2859,0.061058,79.4871,0.02217062,1
case_04_thicker_wall,Increased wall thickness,108,14.2857,4.1143,3.911395,78.662,0.061004,77.0104,0.02264309,1
case_04_thicker_wall,Increased wall thickness,109,16.3265,4.1143,3.689915,85.2768,0.058662,77.4966,0.02184241,1
case_04_thicker_wall,Increased wall thickness,110,18.3673,4.1143,4.705318,88.8758,0.061555,78.5557,0.02209009,1
case_04_thicker_wall,Increased wall thickness,111,20.4082,4.1143,4.142552,85.2281,0.067326,77.275,0.02124724,2
case_04_thicker_wall,Increased wall thickness,112,22.449,4.1143,3.823385,89.669,0.064289,77.7072,0.02191372,2
case_04_thicker_wall,Increased wall thickness,113,24.4898,4.1143,3.953858,82.0941,0.069329,76.6021,0.02334911,2
case_04_thicker_wall,Increased wall thickness,114,26.5306,4.1143,4.298026,83.9844,0.069221,77.4168,0.02326196,2
case_04_thicker_wall,Increased wall thickness,115,28.5714,4.1143,3.791154,81.4061,0.066559,76.4948,0.02539336,2
case_04_thicker_wall,Increased wall thickness,116,30.6122,4.1143,4.647398,84.7599,0.078937,76.5108,0.02320357,2
case_04_thicker_wall,Increased wall thickness,117,32.6531,4.1143,4.52385,85.4753,0.076539,76.678,0.02353764,2
case_04_thicker_wall,Increased wall thickness,118,34.6939,4.1143,4.474659,84.3975,0.07724,76.0573,0.02185048,2
case_04_thicker_wall,Increased wall thickness,119,36.7347,4.1143,4.112724,82.3341,0.079933,77.1378,0.02550637,2
case_04_thicker_wall,Increased wall thickness,120,38.7755,4.1143,4.358593,81.9151,0.072378,77.1338,0.02553828,2
case_04_thicker_wall,Increased wall thickness,121,40.8163,4.1143,4.30417,84.4714,0.079453,77.5133,0.02631463,3
case_04_thicker_wall,Increased wall thickness,122,42.8571,4.1143,4.386979,82.3619,0.077229,77.2971,0.02651233,3
case_04_thicker_wall,Increased wall thickness,123,44.898,4.1143,3.674869,78.5921,0.085788,78.9286,0.02623091,3
case_04_thicker_wall,Increased wall thickness,124,46.9388,4.1143,4.092212,75.7456,0.088579,77.7906,0.02635127,3
case_04_thicker_wall,Increased wall thickness,125,48.9796,4.1143,3.620925,80.1239,0.089861,76.2777,0.02604837,3
case_04_thicker_wall,Increased wall thickness,126,51.0204,4.1143,4.190682,77.2445,0.096065,77.069,0.02627952,3
case_04_thicker_wall,Increased wall thickness,127,53.0612,4.1143,3.983965,79.0745,0.087449,78.2194,0.02234198,3
case_04_thicker_wall,Increased wall thickness,128,55.102,4.1143,3.750538,80.4651,0.092362,75.3831,0.02339834,3
case_04_thicker_wall,Increased wall thickness,129,57.1429,4.1143,3.698747,81.4043,0.099368,78.9391,0.02306811,3
case_04_thicker_wall,Increased wall thickness,130,59.1837,4.1143,4.308637,79.5673,0.10095,75.5913,0.02675516,3
case_04_thicker_wall,Increased wall thickness,131,61.2245,4.1143,3.783371,89.5584,0.096846,77.6001,0.02353503,4
case_04_thicker_wall,Increased wall thickness,132,63.2653,4.1143,4.733679,77.4708,0.109137,76.5266,0.02360791,4
case_04_thicker_wall,Increased wall thickness,133,65.3061,4.1143,4.300345,86.1148,0.112795,76.4565,0.02435875,4
case_04_thicker_wall,Increased wall thickness,134,67.3469,4.1143,4.005387,81.3126,0.110626,74.953,0.02226443,4
case_04_thicker_wall,Increased wall thickness,135,69.3878,4.1143,4.312757,79.5799,0.105216,77.6044,0.02445748,4
case_04_thicker_wall,Increased wall thickness,136,71.4286,4.1143,3.597234,83.9376,0.114247,74.9683,0.02042431,4
case_04_thicker_wall,Increased wall thickness,137,73.4694,4.1143,4.775795,80.296,0.117353,74.782,0.02156452,4
case_04_thicker_wall,Increased wall thickness,138,75.5102,4.1143,4.175962,79.0566,0.117315,77.9039,0.02331866,4
case_04_thicker_wall,Increased wall thickness,139,77.551,4.1143,4.554349,88.1452,0.126227,78.6588,0.02082776,4
case_04_thicker_wall,Increased wall thickness,140,79.5918,4.1143,3.67271,74.2001,0.122837,75.7096,0.02429012,4
case_04_thicker_wall,Increased wall thickness,141,81.6327,4.1143,4.181447,81.0236,0.134206,77.7131,0.02204501,5
case_04_thicker_wall,Increased wall thickness,142,83.6735,4.1143,4.186546,82.5458,0.131433,77.4643,0.02329225,5
case_04_thicker_wall,Increased wall thickness,143,85.7143,4.1143,4.749682,86.8085,0.131942,76.3978,0.02173556,5
case_04_thicker_wall,Increased wall thickness,144,87.7551,4.1143,4.28859,80.4858,0.13708,78.1099,0.02077294,5
case_04_thicker_wall,Increased wall thickness,145,89.7959,4.1143,4.164861,91.1938,0.142108,76.3099,0.01887742,5
case_04_thicker_wall,Increased wall thickness,146,91.8367,4.1143,3.904762,84.5371,0.142189,77.1266,0.02133842,5
case_04_thicker_wall,Increased wall thickness,147,93.8776,4.1143,3.986116,73.5946,0.140922,75.0005,0.02017179,5
case_04_thicker_wall,Increased wall thickness,148,95.9184,4.1143,4.224287,76.7922,0.141241,75.0512,0.02219663,5
case_04_thicker_wall,Increased wall thickness,149,97.9592,4.1143,4.121311,82.7093,0.14207,77.9068,0.01986836,5
case_04_thicker_wall,Increased wall thickness,150,100.0,4.1143,3.595733,77.8765,0.139496,77.165,0.01758394,5
case_04_thicker_wall,Increased wall thickness,151,0.0,6.1714,4.609207,83.8197,0.056652,76.3829,0.01861413,1
case_04_thicker_wall,Increased wall thickness,152,2.0408,6.1714,4.697205,80.3368,0.054813,78.8443,0.01924986,1
case_04_thicker_wall,Increased wall thickness,153,4.0816,6.1714,3.745153,77.7799,0.055696,78.8326,0.02079595,1
case_04_thicker_wall,Increased wall thickness,154,6.1224,6.1714,4.266308,78.6609,0.061972,77.0835,0.02146559,1
case_04_thicker_wall,Increased wall thickness,155,8.1633,6.1714,3.705262,85.1343,0.058351,74.8104,0.01966575,1
case_04_thicker_wall,Increased wall thickness,156,10.2041,6.1714,4.415183,75.2504,0.067422,76.4237,0.01850425,1
case_04_thicker_wall,Increased wall thickness,157,12.2449,6.1714,3.92272,86.2478,0.058679,75.5588,0.01795677,1
case_04_thicker_wall,Increased wall thickness,158,14.2857,6.1714,4.39904,86.7035,0.058296,76.6654,0.01942769,1
case_04_thicker_wall,Increased wall thickness,159,16.3265,6.1714,4.484145,82.2354,0.058429,75.4344,0.02063668,1
case_04_thicker_wall,Increased wall thickness,160,18.3673,6.1714,4.536606,79.0214,0.067696,75.1224,0.02415444,1
case_04_thicker_wall,Increased wall thickness,161,20.4082,6.1714,3.70421,86.4834,0.070817,73.8423,0.02453552,2
case_04_thicker_wall,Increased wall thickness,162,22.449,6.1714,4.722207,83.447,0.065298,76.7577,0.02403807,2
case_04_thicker_wall,Increased wall thickness,163,24.4898,6.1714,3.858462,80.4048,0.064938,73.7978,0.02476684,2
case_04_thicker_wall,Increased wall thickness,164,26.5306,6.1714,3.615633,92.8281,0.076885,76.1713,0.02216409,2
case_04_thicker_wall,Increased wall thickness,165,28.5714,6.1714,4.267336,83.3106,0.066581,77.3879,0.02123542,2
case_04_thicker_wall,Increased wall thickness,166,30.6122,6.1714,4.035681,81.2984,0.078089,75.6871,0.02225992,2
case_04_thicker_wall,Increased wall thickness,167,32.6531,6.1714,4.613613,87.2719,0.073476,75.2507,0.02095585,2
case_04_thicker_wall,Increased wall thickness,168,34.6939,6.1714,4.586486,85.6637,0.079102,76.4698,0.02255158,2
case_04_thicker_wall,Increased wall thickness,169,36.7347,6.1714,3.967942,90.5844,0.083618,75.5555,0.02365322,2
case_04_thicker_wall,Increased wall thickness,170,38.7755,6.1714,4.768666,83.4527,0.083051,76.7712,0.02482624,2
case_04_thicker_wall,Increased wall thickness,171,40.8163,6.1714,3.934917,82.8777,0.081841,75.3076,0.02491716,3
case_04_thicker_wall,Increased wall thickness,172,42.8571,6.1714,4.217215,84.7759,0.09052,76.4201,0.0237905,3
case_04_thicker_wall,Increased wall thickness,173,44.898,6.1714,3.890895,83.8104,0.088042,76.1282,0.0257621,3
case_04_thicker_wall,Increased wall thickness,174,46.9388,6.1714,4.747437,83.5241,0.103601,76.5286,0.02395913,3
case_04_thicker_wall,Increased wall thickness,175,48.9796,6.1714,3.775833,83.3757,0.084072,78.5031,0.02500814,3
case_04_thicker_wall,Increased wall thickness,176,51.0204,6.1714,3.625077,82.7919,0.086067,76.7791,0.02332842,3
case_04_thicker_wall,Increased wall thickness,177,53.0612,6.1714,4.116507,80.6199,0.099012,77.1432,0.02659875,3
case_04_thicker_wall,Increased wall thickness,178,55.102,6.1714,4.818386,84.9054,0.097029,75.7866,0.02494149,3
case_04_thicker_wall,Increased wall thickness,179,57.1429,6.1714,4.691559,80.6802,0.102478,76.8027,0.02584532,3
case_04_thicker_wall,Increased wall thickness,180,59.1837,6.1714,4.511366,84.7266,0.097097,76.2035,0.02289229,3
case_04_thicker_wall,Increased wall thickness,181,61.2245,6.1714,4.690444,86.7536,0.10392,76.5673,0.02484083,4
case_04_thicker_wall,Increased wall thickness,182,63.2653,6.1714,4.693787,79.5178,0.107776,77.3089,0.02527395,4
case_04_thicker_wall,Increased wall thickness,183,65.3061,6.1714,4.222002,90.3017,0.106044,75.9282,0.02116022,4
case_04_thicker_wall,Increased wall thickness,184,67.3469,6.1714,3.966418,79.3905,0.111447,76.0492,0.02576382,4
case_04_thicker_wall,Increased wall thickness,185,69.3878,6.1714,4.540844,79.4154,0.107403,75.9415,0.02189914,4
case_04_thicker_wall,Increased wall thickness,186,71.4286,6.1714,4.401859,83.774,0.116784,75.9166,0.02382817,4
case_04_thicker_wall,Increased wall thickness,187,73.4694,6.1714,4.039126,83.4294,0.12337,76.7296,0.02590995,4
case_04_thicker_wall,Increased wall thickness,188,75.5102,6.1714,3.687492,82.135,0.115048,76.0832,0.02435653,4
case_04_thicker_wall,Increased wall thickness,189,77.551,6.1714,4.509076,84.7472,0.117243,78.3159,0.02036553,4
case_04_thicker_wall,Increased wall thickness,190,79.5918,6.1714,3.899076,82.7671,0.129657,79.7317,0.02199146,4
case_04_thicker_wall,Increased wall thickness,191,81.6327,6.1714,4.748406,89.1125,0.122122,75.8336,0.02374999,5
case_04_thicker_wall,Increased wall thickness,192,83.6735,6.1714,3.87201,81.6957,0.133259,76.8665,0.02030075,5
case_04_thicker_wall,Increased wall thickness,193,85.7143,6.1714,3.723124,78.8908,0.132655,77.7579,0.02059844,5
case_04_thicker_wall,Increased wall thickness,194,87.7551,6.1714,4.615279,79.9501,0.133324,76.1921,0.02015668,5
case_04_thicker_wall,Increased wall thickness,195,89.7959,6.1714,3.761571,83.5304,0.143447,75.3165,0.02118333,5
case_04_thicker_wall,Increased wall thickness,196,91.8367,6.1714,3.794297,83.5814,0.143902,78.5946,0.01760377,5
case_04_thicker_wall,Increased wall thickness,197,93.8776,6.1714,4.323421,82.603,0.143941,77.3312,0.02042235,5
case_04_thicker_wall,Increased wall thickness,198,95.9184,6.1714,4.670002,78.9069,0.136866,76.8893,0.01811759,5
case_04_thicker_wall,Increased wall thickness,199,97.9592,6.1714,3.815918,85.7604,0.151004,78.2468,0.01859984,5
case_04_thicker_wall,Increased wall thickness,200,100.0,6.1714,3.959358,88.6595,0.146572,77.4297,0.01784282,5
case_04_thicker_wall,Increased wall thickness,201,0.0,8.2286,4.547635,82.0167,0.056627,76.5234,0.01907965,1
case_04_thicker_wall,Increased wall thickness,202,2.0408,8.2286,4.792504,88.2865,0.05795,75.4105,0.01857253,1
case_04_thicker_wall,Increased wall thickness,203,4.0816,8.2286,4.199184,85.0448,0.066179,75.9918,0.02118709,1
case_04_thicker_wall,Increased wall thickness,204,6.1224,8.2286,3.749748,89.888,0.058401,78.0307,0.02092946,1
case_04_thicker_wall,Increased wall thickness,205,8.1633,8.2286,3.586066,83.9556,0.054665,77.4043,0.018666,1
case_04_thicker_wall,Increased wall thickness,206,10.2041,8.2286,3.857759,83.0546,0.067278,76.3625,0.02231371,1
case_04_thicker_wall,Increased wall thickness,207,12.2449,8.2286,3.73454,85.9246,0.065432,78.7068,0.02114307,1
case_04_thicker_wall,Increased wall thickness,208,14.2857,8.2286,4.422007,82.0046,0.066789,76.3985,0.02130678,1
case_04_thicker_wall,Increased wall thickness,209,16.3265,8.2286,3.721958,85.6466,0.070971,77.7721,0.02270047,1
case_04_thicker_wall,Increased wall thickness,210,18.3673,8.2286,4.206223,89.7162,0.073255,76.8509,0.02022928,1
case_04_thicker_wall,Increased wall thickness,211,20.4082,8.2286,4.442919,88.8556,0.064202,78.9058,0.02006986,2
case_04_thicker_wall,Increased wall thickness,212,22.449,8.2286,4.300415,86.8236,0.063669,77.4892,0.02250818,2
case_04_thicker_wall,Increased wall thickness,213,24.4898,8.2286,3.820126,88.4965,0.074121,76.64,0.02187543,2
case_04_thicker_wall,Increased wall thickness,214,26.5306,8.2286,4.581288,91.1244,0.071271,76.3689,0.02619068,2
case_04_thicker_wall,Increased wall thickness,215,28.5714,8.2286,4.469551,91.4098,0.073253,76.5636,0.02220871,2
case_04_thicker_wall,Increased wall thickness,216,30.6122,8.2286,4.499245,91.5688,0.071119,75.7101,0.02366941,2
case_04_thicker_wall,Increased wall thickness,217,32.6531,8.2286,3.733577,89.8585,0.079652,74.9388,0.02412856,2
case_04_thicker_wall,Increased wall thickness,218,34.6939,8.2286,3.724378,85.208,0.08068,76.9475,0.02589588,2
case_04_thicker_wall,Increased wall thickness,219,36.7347,8.2286,4.736755,84.9649,0.080245,75.9349,0.02274143,2
case_04_thicker_wall,Increased wall thickness,220,38.7755,8.2286,4.069253,87.9825,0.07715,75.9297,0.02197467,2
case_04_thicker_wall,Increased wall thickness,221,40.8163,8.2286,3.947551,88.3329,0.089416,76.4644,0.02661848,3
case_04_thicker_wall,Increased wall thickness,222,42.8571,8.2286,4.183873,86.9988,0.087515,76.6317,0.0247557,3
case_04_thicker_wall,Increased wall thickness,223,44.898,8.2286,4.403374,81.4209,0.092914,76.5758,0.02593122,3
case_04_thicker_wall,Increased wall thickness,224,46.9388,8.2286,4.772097,82.6476,0.082017,78.6509,0.0260566,3
case_04_thicker_wall,Increased wall thickness,225,48.9796,8.2286,3.929285,78.611,0.092677,77.3578,0.02634456,3
case_04_thicker_wall,Increased wall thickness,226,51.0204,8.2286,4.733286,77.5297,0.091637,79.0904,0.02423365,3
case_04_thicker_wall,Increased wall thickness,227,53.0612,8.2286,3.599823,82.4717,0.096737,76.0324,0.02380082,3
case_04_thicker_wall,Increased wall thickness,228,55.102,8.2286,4.267771,86.8069,0.102486,77.4978,0.02172658,3
case_04_thicker_wall,Increased wall thickness,229,57.1429,8.2286,4.366989,82.3243,0.102345,76.0954,0.02314847,3
case_04_thicker_wall,Increased wall thickness,230,59.1837,8.2286,3.701888,88.6103,0.10312,75.8802,0.02462732,3
case_04_thicker_wall,Increased wall thickness,231,61.2245,8.2286,3.745267,81.3354,0.105312,79.1262,0.02334905,4
case_04_thicker_wall,Increased wall thickness,232,63.2653,8.2286,4.096377,82.0088,0.101265,75.6276,0.02253114,4
